0,train,1.3765842859943709,0.2960
0,valid,1.3355322712659836,0.4150
1,train,1.3403869051734607,0.4154
1,valid,1.268548353612423,0.5350
2,train,1.294928837120533,0.4648
2,valid,1.1926484552025796,0.5369
3,train,1.2343864152332147,0.4796
3,valid,1.1164328205585479,0.4756
4,train,1.1610906012356281,0.5169
4,valid,0.9846275351196527,0.6094
5,train,1.1098078920692205,0.5250
5,valid,0.9635602984577417,0.5813
6,train,1.0754061210155488,0.5500
6,valid,0.9270505665615201,0.6131
7,train,1.050849468782544,0.5585
7,valid,0.9012446103431284,0.6225
8,train,1.044048140073816,0.5660
8,valid,0.9089020767435432,0.6306
9,train,1.057929857224226,0.5515
9,valid,0.9034983753412962,0.6262
10,train,1.0457441226641337,0.5608
10,valid,0.9174416652321815,0.6131
11,train,1.0412655560175579,0.5692
11,valid,0.9199313166737556,0.6069
12,train,1.0263792143762112,0.5813
12,valid,0.9187319194525481,0.6106
13,train,1.037285005102555,0.5715
13,valid,0.8959148322232068,0.6300
14,train,1.035526583964626,0.5654
14,valid,0.9894004263170063,0.5575
15,train,1.0238899098336696,0.5746
15,valid,0.9283748609572648,0.6100
16,train,1.0161294897894064,0.5837
16,valid,0.8863127340748906,0.6275
17,train,1.0321032159527144,0.5700
17,valid,0.8547500566020608,0.6562
18,train,1.0183216550946235,0.5815
18,valid,0.8927112764120102,0.6400
19,train,1.0300211154669523,0.5715
19,valid,0.9091543773561717,0.6175
20,train,1.03060458637774,0.5744
20,valid,0.9013701589405536,0.6200
21,train,1.0335332775364319,0.5656
21,valid,0.9055699832364916,0.6100
22,train,1.022287028953433,0.5685
22,valid,0.9545411168783903,0.5875
23,train,1.0354178124666213,0.5685
23,valid,0.8771888374909759,0.6438
24,train,1.0365042947232723,0.5721
24,valid,0.9172048336267471,0.6094
